StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,prolific_ID,1_Date_of_birth,2_Gender,3_Education,4_Income,5_Political,6_Platforms,6_Platforms_10_TEXT,7_Personalization,8_Satisfaction,9_T_understand_you,10T_understand_other,11_T_benefit_1,11_T_benefit_4,11_T_benefit_5,11_T_benefit_6,12_T_fee_9,T_13_preferences_1,T_13_preferences_4,T_13_preferences_5,14_T_Equal_fee,15_T_fee_2_1,15_T_fee_2_2,9_C_understand_you,10C_understand_other,11_C_benefit_1,11_C_benefit_4,11_C_benefit_5,11_C_benefit_21,12_C_fee_9,C_13_preferences_1,C_13_preferences_4,C_13_preferences_5,C_equal_fee,C_fee_2_1,C_fee_2_2
12/2/2021 12:06,12/2/2021 12:09,IP Address,97.98.201.84,100,182,TRUE,12/2/2021 12:09,R_vZuH5dAbNSesl0t,,,,,40.75970459,-96.65419769,anonymous,EN,5d2e56ae72b6780001c66698,1997,Prefer not to say,College / university,$2000 to $4999,Something else,Other,I have a paid version of spotify through a spoofed app for free,Rarely,Rarely,,,,,,,,,,,,,,Yes,Yes,2,2,4,5,5,5,2,2,They should be charged the same amount,5,5
12/2/2021 12:06,12/2/2021 12:09,IP Address,142.79.203.180,100,220,TRUE,12/2/2021 12:09,R_PBU0txg5XEgjpe1,,,,,42.36340332,-71.07129669,anonymous,EN,5ebed3f9f0b4d80eb8cb801a,1998,Female,College / university,$2000 to $4999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,Hulu,Netflix,Spotify",,Sometimes,Sometimes,Yes,Yes,4,4,5,5,10,5,1,2,They should be charged the same amount,10,10,,,,,,,,,,,,,
12/2/2021 12:06,12/2/2021 12:10,IP Address,76.86.12.191,100,232,TRUE,12/2/2021 12:10,R_2ROks7jvjaTfTYB,,,,,34.06719971,-118.3016052,anonymous,EN,615a0ac5438649c5134564f1,1997,Female,College / university,Less than $1999,Democrat,"Apple Music,Disney Plus,Hulu,Netflix,Peacock",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,3,2,3,5,10,4,2,3,They should be charged the same amount,10,10
12/2/2021 12:06,12/2/2021 12:11,IP Address,70.188.85.111,100,306,TRUE,12/2/2021 12:11,R_1Q4V3M1poS5r08w,,,,,36.78160095,-76.07499695,anonymous,EN,61006777c0074e2007e1211f,1996,Female,High school,$20000 or more,Something else,"Disney Plus,Hulu,Netflix,Spotify",,Never,,Yes,Yes,2,2,4,5,15,5,2,2,They should be charged the same amount,15,15,,,,,,,,,,,,,
12/2/2021 12:06,12/2/2021 12:11,IP Address,72.92.128.230,100,313,TRUE,12/2/2021 12:11,R_R4dMwDhjHE5BjIl,,,,,42.85749817,-72.59400177,anonymous,EN,5f482d1cb56e682de577bd46,1976,Female,College / university,$2000 to $4999,Independent,"Hulu,Netflix,Peacock",,Sometimes,Sometimes,Yes,Yes,4,4,5,5,6,5,2,5,They should be charged the same amount,6,6,,,,,,,,,,,,,
12/2/2021 12:06,12/2/2021 12:12,IP Address,76.219.255.200,100,348,TRUE,12/2/2021 12:12,R_2EAaOCz8uVLskw1,,,,,33.02870178,-117.0845947,anonymous,EN,60fdd7da174f7c0bc1359b04,1977,Female,Graduate school,$10000 to $19999,Democrat,"Amazon Prime / Amazon Music,Apple Music,Disney Plus,HBO Max,Hulu,Netflix,Paramount Plus",,Sometimes,Most of the time,Yes,Yes,5,4,4,5,15,4,3,4,They should be charged the same amount,5,5,,,,,,,,,,,,,
12/2/2021 12:05,12/2/2021 12:07,IP Address,98.165.45.73,100,156,TRUE,12/2/2021 12:07,R_3NVVQtULHbFDfPD,,,,,32.2460022,-110.9177017,anonymous,EN,61565e791eafbce15194e0ac,1985,Female,College / university,$20000 or more,Independent,"Amazon Prime / Amazon Music,HBO Max,Hulu,Netflix",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,Yes,4,4,4,5,7,4,2,4,User A,7,0
12/2/2021 12:05,12/2/2021 12:08,IP Address,107.77.200.18,100,183,TRUE,12/2/2021 12:08,R_wLa9wzSNLdcgFwJ,,,,,32.7796936,-96.80220032,anonymous,EN,5d924b1fc48e5f0017ad2579,1984,Male,High school,$2000 to $4999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Hulu,Netflix,YouTube Premium / YouTube Music",,Sometimes,Most of the time,Yes,Yes,4,4,5,5,10,5,1,4,They should be charged the same amount,10,10,,,,,,,,,,,,,
12/2/2021 12:05,12/2/2021 12:08,IP Address,128.187.112.15,100,192,TRUE,12/2/2021 12:08,R_12D6WpPbduKiJD3,,,,,40.35069275,-111.7349014,anonymous,EN,5f6837758ab63d4814ea553f,1979,Male,College / university,$5000 to $9999,Democrat,Netflix,,Rarely,Never,Yes,Yes,1,1,1,5,6,5,2,5,They should be charged the same amount,6,6,,,,,,,,,,,,,
12/2/2021 12:05,12/2/2021 12:09,IP Address,174.24.176.90,100,197,TRUE,12/2/2021 12:09,R_3haQEcSv6qEQCjH,,,,,35.18170166,-78.97899628,anonymous,EN,611c4857043a69d19285aaa1,2000,Female,High school,Less than $1999,Republican,"Amazon Prime / Amazon Music,Disney Plus,Hulu,Netflix,Peacock,Spotify",,Sometimes,Most of the time,,,,,,,,,,,,,,Yes,No,3,3,5,5,10,5,3,3,They should be charged the same amount,10,10
12/2/2021 12:05,12/2/2021 12:09,IP Address,68.42.56.101,100,197,TRUE,12/2/2021 12:09,R_3R3GahrZlyDyXFi,,,,,30.19090271,-85.66960144,anonymous,EN,60aa30669b1bc58945396e74,1987,Female,College / university,$2000 to $4999,Republican,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Hulu,Netflix,Paramount Plus",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,4,3,4,5,10,5,3,2,User A,10,5
12/2/2021 12:05,12/2/2021 12:09,IP Address,173.244.143.50,100,218,TRUE,12/2/2021 12:09,R_1IF9XrBEqwkqoGe,,,,,39.05369568,-94.59059906,anonymous,EN,60ff73944b8a448452e215ec,1993,Female,College / university,Less than $1999,Republican,"Amazon Prime / Amazon Music,Hulu,Netflix,Spotify",,Sometimes,Most of the time,Yes,Yes,4,4,4,5,15,4,4,3,User A,12,8,,,,,,,,,,,,,
12/2/2021 12:05,12/2/2021 12:10,IP Address,72.176.202.25,100,278,TRUE,12/2/2021 12:10,R_3Rxv1BYuEcLKYAj,,,,,26.17480469,-98.18699646,anonymous,EN,60fe4cecfe7d457373644c61,1996,Female,High school,$2000 to $4999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Hulu,Netflix",,Most of the time,Most of the time,,,,,,,,,,,,,,Yes,No,4,3,4,5,5,4,2,4,They should be charged the same amount,6,6
12/2/2021 12:05,12/2/2021 12:10,IP Address,73.84.250.202,100,294,TRUE,12/2/2021 12:10,R_2VJU368sTE8xKoA,,,,,25.81530762,-80.35769653,anonymous,EN,5f6a545fdca6c40ffe5fd6fa,1977,Male,College / university,$5000 to $9999,Republican,"Disney Plus,Hulu",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,4,1,5,5,11,5,1,5,User B,11,12.5
12/2/2021 12:05,12/2/2021 12:10,IP Address,172.56.23.206,100,255,TRUE,12/2/2021 12:10,R_1GVPGCtUI8Smbtj,,,,,41.92610168,-71.30110168,anonymous,EN,603045b710c7c1eb49bed154,2001,Male,High school,Less than $1999,Democrat,Apple Music,,Rarely,Most of the time,Yes,Yes,3,4,2,5,10,3,2,4,They should be charged the same amount,10,10,,,,,,,,,,,,,
12/2/2021 12:04,12/2/2021 12:05,IP Address,98.146.134.41,100,81,TRUE,12/2/2021 12:05,R_byHQDuUYX2Pg7BL,,,,,47.79919434,-116.7393036,anonymous,EN,6110ae99760901f60af9af27,1993,Female,College / university,$2000 to $4999,Democrat,"Netflix,Spotify",,Sometimes,Most of the time,Yes,Yes,4,3,5,5,10,4,2,4,User A,10,5,,,,,,,,,,,,,
12/2/2021 12:04,12/2/2021 12:07,IP Address,73.136.187.156,100,148,TRUE,12/2/2021 12:07,R_1N9QcXWfCZyUdZy,,,,,29.51829529,-95.09770203,anonymous,EN,611844ce1d5b254b883999c1,1998,Female,College / university,Prefer not to say,Democrat,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Hulu,Netflix,Spotify",,Sometimes,Sometimes,Yes,Yes,3,4,5,5,5,4,2,3,User A,12,10,,,,,,,,,,,,,
12/2/2021 12:04,12/2/2021 12:07,IP Address,168.9.25.23,100,195,TRUE,12/2/2021 12:07,R_2312yL4pIDGzPOD,,,,,32.53039551,-84.93160248,anonymous,EN,60199dc499b0a7105341be00,1977,Female,Graduate school,$5000 to $9999,Independent,"Amazon Prime / Amazon Music,Disney Plus,Hulu,Netflix,Pandora,Peacock",,Sometimes,Rarely,Yes,Yes,4,4,4,5,5,4,2,4,User A,7,5,,,,,,,,,,,,,
12/2/2021 12:04,12/2/2021 12:07,IP Address,146.95.218.136,100,202,TRUE,12/2/2021 12:07,R_2VfQnTjRIEptjqR,,,,,40.751297,-73.88300323,anonymous,EN,60fb22ce3a5f8652a3d55705,2003,Male,High school,Prefer not to say,Democrat,"Disney Plus,Hulu",,Rarely,Never,,,,,,,,,,,,,,Yes,Yes,2,5,5,5,5,4,2,1,They should be charged the same amount,5,5
12/2/2021 12:04,12/2/2021 12:07,IP Address,75.63.7.220,100,196,TRUE,12/2/2021 12:07,R_3hswqYfMxZKTPX6,,,,,41.79960632,-88.00659943,anonymous,EN,5c0abcc49f5dfb00011cf6a6,1983,Female,College / university,$5000 to $9999,Republican,"Amazon Prime / Amazon Music,Disney Plus,Hulu,Netflix,Spotify",,Sometimes,Most of the time,,,,,,,,,,,,,,Yes,No,3,3,5,5,5,5,1,2,User A,5,3
12/2/2021 12:04,12/2/2021 12:07,IP Address,138.47.240.203,100,173,TRUE,12/2/2021 12:07,R_2qkmQ4scOVkr7yE,,,,,32.53219604,-92.64550018,anonymous,EN,610079457524372697f9daa9,2003,Female,High school,Prefer not to say,Republican,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Hulu,Netflix,Spotify",,Sometimes,Most of the time,Yes,Yes,4,4,4,5,10,4,3,5,They should be charged the same amount,5,5,,,,,,,,,,,,,
12/2/2021 12:04,12/2/2021 12:07,IP Address,75.9.190.109,100,216,TRUE,12/2/2021 12:07,R_1owlnqS4nnl4C82,,,,,43.11540222,-88.0345993,anonymous,EN,5b9eec9ad259900001106e03,1982,Female,College / university,$2000 to $4999,Independent,"Amazon Prime / Amazon Music,Apple Music,Disney Plus,Hulu,Netflix",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,Yes,4,3,5,5,16,5,1,4,They should be charged the same amount,16,16
12/2/2021 12:04,12/2/2021 12:09,IP Address,47.45.155.252,100,297,TRUE,12/2/2021 12:09,R_1mxQ9qMTmzy3lfS,,,,,41.13830566,-104.8015976,anonymous,EN,608b6cc2e5081f176396fd59,1999,Non-binary / third gender,High school,Less than $1999,Democrat,"Amazon Prime / Amazon Music,Apple Music,Disney Plus,Hulu",,Sometimes,Rarely,Yes,Yes,2,4,5,5,11,4,1,1,They should be charged the same amount,10,10,,,,,,,,,,,,,
12/2/2021 12:03,12/2/2021 12:05,IP Address,172.58.16.247,100,116,TRUE,12/2/2021 12:05,R_12ipzj6rHm89sRg,,,,,33.95730591,-118.3117981,anonymous,EN,5c5084002423780001085259,1995,Male,College / university,Less than $1999,Independent,"Apple Music,Netflix",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,Yes,2,3,5,5,10,4,2,2,They should be charged the same amount,10,10
12/2/2021 12:03,12/2/2021 12:05,IP Address,70.113.202.105,100,170,TRUE,12/2/2021 12:05,R_2E4NhpdUeqKZITC,,,,,27.63569641,-99.59230042,anonymous,EN,5f78ce64cb5f144a98a4fa38,1997,Female,College / university,Prefer not to say,Democrat,"Disney Plus,HBO Max,Netflix,Spotify",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,4,1,3,5,15,4,3,1,User A,15,10
12/2/2021 12:03,12/2/2021 12:06,IP Address,207.244.183.120,100,125,TRUE,12/2/2021 12:06,R_55psEhS5ZgIjWQ9,,,,,25.78729248,-80.15640259,anonymous,EN,61002d0b8920b51da825d9d3,1998,Female,College / university,$2000 to $4999,Democrat,"Hulu,Paramount Plus,Spotify",,Sometimes,Sometimes,Yes,Yes,5,4,4,5,15,2,4,5,They should be charged the same amount,15,15,,,,,,,,,,,,,
12/2/2021 12:03,12/2/2021 12:06,IP Address,200.229.25.115,100,190,TRUE,12/2/2021 12:06,R_UGYdgYohfCL1lUB,,,,,40.65370178,-73.71510315,anonymous,EN,5f426f5d2e151506ee5a8f99,1978,Male,College / university,$20000 or more,Democrat,"Apple Music,Hulu,Netflix,Spotify",,Sometimes,Most of the time,Yes,Yes,4,5,4,5,10,4,3,3,They should be charged the same amount,10,10,,,,,,,,,,,,,
12/2/2021 12:03,12/2/2021 12:06,IP Address,208.157.188.207,100,223,TRUE,12/2/2021 12:06,R_3O1QF01y7bZpz94,,,,,45.12280273,-92.53700256,anonymous,EN,5ea163d4c066eb0008cf5741,2001,Male,High school,Less than $1999,Independent,"Amazon Prime / Amazon Music,Hulu,Spotify,Other",ESPN Plus,Rarely,Always,,,,,,,,,,,,,,Yes,Yes,4,4,5,5,8,5,2,4,They should be charged the same amount,8,8
12/2/2021 12:03,12/2/2021 12:09,IP Address,99.183.231.86,100,405,TRUE,12/2/2021 12:09,R_3GeQIvroYUYibFT,,,,,42.55799866,-82.9980011,anonymous,EN,6112b593ca1b683da02678d3,2001,Female,High school,Less than $1999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Netflix,Spotify",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,5,1,4,5,12,4,3,4,They should be charged the same amount,12,12
12/2/2021 12:02,12/2/2021 12:04,IP Address,97.93.30.55,100,87,TRUE,12/2/2021 12:04,R_3Ehx0anepzoTVOA,,,,,35.26119995,-120.6549988,anonymous,EN,6126dcad21480f119d5d7f0b,2000,Female,College / university,Less than $1999,Republican,"Hulu,Netflix,Spotify",,Rarely,Sometimes,Yes,Yes,3,4,5,5,6,4,1,2,They should be charged the same amount,6,6,,,,,,,,,,,,,
12/2/2021 12:02,12/2/2021 12:04,IP Address,184.190.100.16,100,93,TRUE,12/2/2021 12:04,R_2QKUVMJbjUO1CoR,,,,,36.35189819,-94.21970367,anonymous,EN,60bcefabcd5af65610403732,1990,Male,Graduate school,$2000 to $4999,Democrat,"Disney Plus,Hulu,Netflix",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,Yes,4,4,3,5,3,3,3,4,User B,3,5
12/2/2021 12:02,12/2/2021 12:04,IP Address,162.221.229.217,100,160,TRUE,12/2/2021 12:04,R_1jvP60HguQUHAej,,,,,38.87150574,-94.77130127,anonymous,EN,60fd98878dcdfec78b7e2ed4,2001,Female,College / university,Less than $1999,Democrat,"Amazon Prime / Amazon Music,Hulu,Netflix,Spotify",,Sometimes,Most of the time,,,,,,,,,,,,,,Yes,No,4,3,5,5,10,4,3,4,They should be charged the same amount,10,10
12/2/2021 12:02,12/2/2021 12:04,IP Address,173.48.239.240,100,141,TRUE,12/2/2021 12:04,R_1hLoBxnND2okHd1,,,,,42.29040527,-71.07119751,anonymous,EN,5c3a865019ceb400010c914a,1990,Male,College / university,$2000 to $4999,Democrat,"Amazon Prime / Amazon Music,HBO Max,Netflix",,Rarely,Sometimes,Yes,Yes,3,2,5,5,15,4,3,3,User A,5,0,,,,,,,,,,,,,
12/2/2021 12:02,12/2/2021 12:05,IP Address,67.185.191.40,100,169,TRUE,12/2/2021 12:05,R_Y9aAtTyEMSgqprj,,,,,47.14349365,-122.1678009,anonymous,EN,5f13b237c08bc13e4ef2e760,1989,Female,College / university,$2000 to $4999,Something else,"Disney Plus,Hulu,Netflix,Paramount Plus",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,3,3,4,5,5,4,3,4,They should be charged the same amount,5,5
12/2/2021 12:02,12/2/2021 12:05,IP Address,68.82.174.145,100,160,TRUE,12/2/2021 12:05,R_1pJugQDFpPfUyRf,,,,,39.96679688,-75.15119934,anonymous,EN,5f9ee5d49932bc4ba79ea5af,1989,Female,College / university,Less than $1999,Democrat,"Amazon Prime / Amazon Music,Netflix,Other",Tidal,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,4,2,5,5,10,5,1,1,They should be charged the same amount,10,10
12/2/2021 12:02,12/2/2021 12:05,IP Address,172.91.64.123,100,158,TRUE,12/2/2021 12:05,R_2rHDqNUzB1STD4O,,,,,34.06340027,-118.4667053,anonymous,EN,61085404af087192c850b26b,2000,Female,High school,$20000 or more,Democrat,"Disney Plus,HBO Max,Hulu,Netflix,Paramount Plus,Spotify",,Sometimes,Most of the time,Yes,Yes,4,4,4,5,5,4,2,4,They should be charged the same amount,5,5,,,,,,,,,,,,,
12/2/2021 12:02,12/2/2021 12:05,IP Address,73.68.47.6,100,168,TRUE,12/2/2021 12:05,R_2B9tX84KTB4BApn,,,,,44.50680542,-73.08840179,anonymous,EN,5f89c0b6ee73570009806c66,1991,Male,High school,Less than $1999,Something else,"Amazon Prime / Amazon Music,Apple Music,Disney Plus,HBO Max,Hulu,Netflix,Paramount Plus,Peacock",,Most of the time,Sometimes,,,,,,,,,,,,,,Yes,No,4,2,4,5,9,3,3,4,They should be charged the same amount,9,9
12/2/2021 12:02,12/2/2021 12:05,IP Address,174.198.80.215,100,181,TRUE,12/2/2021 12:05,R_2uyxoTTMEHjOpDx,,,,,41.60209656,-93.61239624,anonymous,EN,60fcc8cd92c6c02527e6dc0d,1999,Female,College / university,$2000 to $4999,Republican,"Amazon Prime / Amazon Music,Disney Plus,Hulu,Netflix,Spotify",,Most of the time,Most of the time,Yes,Yes,4,3,4,5,5,4,1,4,They should be charged the same amount,5,5,,,,,,,,,,,,,
12/2/2021 12:02,12/2/2021 12:06,IP Address,128.84.127.192,100,246,TRUE,12/2/2021 12:06,R_3iwZpuXqCWy0IBN,,,,,42.44439697,-76.49259949,anonymous,EN,61071e6e0e9a6eb6a330a628,2000,Female,High school,Less than $1999,Democrat,"HBO Max,Hulu,Netflix,Spotify",,Sometimes,Most of the time,Yes,Yes,4,4,5,5,5,5,1,4,They should be charged the same amount,5,5,,,,,,,,,,,,,
12/2/2021 12:02,12/2/2021 12:06,IP Address,50.126.107.25,100,234,TRUE,12/2/2021 12:06,R_2tD4QxJtf7uiVJE,,,,,45.40849304,-122.7980957,anonymous,EN,60ff2318247d3041dc2c352b,1986,Female,College / university,$2000 to $4999,Something else,"Hulu,Netflix,Spotify",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,4,3,4,5,10,4,2,4,User A,10,8
12/2/2021 12:02,12/2/2021 12:06,IP Address,98.40.0.164,100,277,TRUE,12/2/2021 12:06,R_12nJl4sGVJXOzoQ,,,,,36.00140381,-83.91249847,anonymous,EN,60fefa8d26f46e84a295b223,2001,Female,College / university,$5000 to $9999,Independent,"Apple Music,Disney Plus,Hulu,Netflix",,Rarely,Sometimes,,,,,,,,,,,,,,Yes,No,4,2,4,5,8,4,3,2,User A,10,8
12/2/2021 12:02,12/2/2021 12:06,IP Address,50.81.109.199,100,263,TRUE,12/2/2021 12:06,R_3kjlFVuOouC91Dv,,,,,33.24899292,-117.0121994,anonymous,EN,606b29f6148dd3f29fa02b57,2002,Male,High school,Prefer not to say,Independent,"Disney Plus,Netflix",,Sometimes,Sometimes,Yes,Yes,4,3,4,5,10,5,5,4,They should be charged the same amount,10,10,,,,,,,,,,,,,
12/2/2021 12:02,12/2/2021 12:08,IP Address,184.188.182.226,100,358,TRUE,12/2/2021 12:08,R_2w5eRfEWqkMhbFN,,,,,32.7651062,-117.1276016,anonymous,EN,5ecc21af3a06650cd50ce0c8,1996,Female,College / university,$5000 to $9999,Democrat,"Disney Plus,HBO Max,Hulu,Netflix,Spotify",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,4,3,4,5,10,4,2,4,They should be charged the same amount,10,10
12/2/2021 12:01,12/2/2021 12:02,IP Address,69.249.77.179,100,101,TRUE,12/2/2021 12:02,R_2WT5nGduJW3RYlR,,,,,40.03779602,-75.06929779,anonymous,EN,59ad6f1e09709e00013c2ba5,1992,Female,College / university,$2000 to $4999,Democrat,Spotify,,Sometimes,Sometimes,Yes,Yes,3,4,5,5,10,5,1,1,They should be charged the same amount,10,10,,,,,,,,,,,,,
12/2/2021 12:01,12/2/2021 12:04,IP Address,73.229.200.77,100,176,TRUE,12/2/2021 12:04,R_5w06GF2vbZK0Qpj,,,,,40.42359924,-105.0934982,anonymous,EN,5fb30a707a6bcca1fd0fa932,1996,Non-binary / third gender,Middle school,$2000 to $4999,Independent,"Hulu,Netflix",,Rarely,Rarely,,,,,,,,,,,,,,Yes,No,4,2,3,5,6,5,1,2,They should be charged the same amount,6,6
12/2/2021 12:01,12/2/2021 12:05,IP Address,70.93.36.77,100,251,TRUE,12/2/2021 12:05,R_1Q4IUGBakrSM54D,,,,,32.48669434,-114.7826996,anonymous,EN,6125d867d99a47d0fba5d837,2000,Female,High school,$2000 to $4999,Democrat,"Amazon Prime / Amazon Music,Apple Music,Netflix",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,4,3,3,5,10,4,3,4,User A,11,10
12/2/2021 12:01,12/2/2021 12:06,IP Address,71.238.61.103,100,277,TRUE,12/2/2021 12:06,R_3NFeB5itPBu5keY,,,,,44.86579895,-123.0467987,anonymous,EN,60fcfe92b4c282d628f6fecf,1994,Female,High school,$2000 to $4999,Independent,"Amazon Prime / Amazon Music,Apple Music,Disney Plus,Hulu,Netflix",,Sometimes,Rarely,Yes,Yes,4,4,5,5,5,4,2,5,They should be charged the same amount,5,5,,,,,,,,,,,,,
12/2/2021 12:01,12/2/2021 12:06,IP Address,152.13.237.152,100,303,TRUE,12/2/2021 12:06,R_2OO5zpdvlfgCX6D,,,,,36.07670593,-79.79460144,anonymous,EN,5f273f8ba9a38c44acd49ffe,2002,Female,High school,Less than $1999,Democrat,"Amazon Prime / Amazon Music,Netflix",,Most of the time,Most of the time,Yes,Yes,3,4,2,5,13,2,2,5,User A,13,10,,,,,,,,,,,,,
12/2/2021 12:01,12/2/2021 12:07,IP Address,73.224.216.110,100,340,TRUE,12/2/2021 12:07,R_AdPLiGbnDXRaVb3,,,,,30.15899658,-82.6339035,anonymous,EN,5fc76a415002cb02da36e980,1979,Female,College / university,Less than $1999,Republican,"Amazon Prime / Amazon Music,Hulu,Netflix,Pandora",,Sometimes,Always,Yes,Yes,5,5,5,5,10,3,5,5,They should be charged the same amount,10,10,,,,,,,,,,,,,
12/2/2021 12:00,12/2/2021 12:03,IP Address,72.83.99.229,100,160,TRUE,12/2/2021 12:03,R_qOAL0vxCzqTyDVD,,,,,38.92059326,-76.87870026,anonymous,EN,60928d813d9d489c23eab225,1984,Male,College / university,$5000 to $9999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Hulu,Netflix,Pandora,Paramount Plus,Peacock",,Rarely,Sometimes,,,,,,,,,,,,,,Yes,No,5,3,4,5,10,3,4,5,They should be charged the same amount,10,10
12/2/2021 12:00,12/2/2021 12:03,IP Address,174.250.12.3,100,184,TRUE,12/2/2021 12:03,R_3dXlPd6LALytYBC,,,,,37.75100708,-97.8219986,anonymous,EN,5dc86f46292aaa5da9d04d55,1985,Male,College / university,Less than $1999,Independent,"Amazon Prime / Amazon Music,YouTube Premium / YouTube Music",,Rarely,Sometimes,Yes,Yes,2,3,5,5,10,5,1,2,They should be charged the same amount,10,10,,,,,,,,,,,,,
12/2/2021 12:00,12/2/2021 12:03,IP Address,68.45.154.133,100,159,TRUE,12/2/2021 12:03,R_2yqqEpFXKdOXTAs,,,,,39.13969421,-86.51409912,anonymous,EN,5f75e9c8b2863b2bb2cb78c2,2000,Female,College / university,Less than $1999,Democrat,"Disney Plus,Netflix",,Always,Most of the time,Yes,Yes,5,5,5,5,5,1,5,5,User B,5,8,,,,,,,,,,,,,
12/2/2021 12:00,12/2/2021 12:03,IP Address,67.235.147.25,100,163,TRUE,12/2/2021 12:03,R_1IMmUzfgvrTyigK,,,,,29.12539673,-82.00759888,anonymous,EN,5700616b8a49c7000d0c73ad,1988,Female,College / university,Less than $1999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,Hulu,Netflix",,Sometimes,Most of the time,Yes,Yes,4,4,5,5,5,5,3,4,They should be charged the same amount,5,5,,,,,,,,,,,,,
12/2/2021 12:00,12/2/2021 12:03,IP Address,65.188.185.41,100,206,TRUE,12/2/2021 12:03,R_3Lba9LtACILzSa2,,,,,36.1053009,-79.87619781,anonymous,EN,6100511e208bbea9bfc3154b,1992,Female,Graduate school,$2000 to $4999,Independent,"Amazon Prime / Amazon Music,Hulu,Netflix,Spotify",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,Yes,4,3,4,5,8,5,2,3,User A,8,6
12/2/2021 12:00,12/2/2021 12:03,IP Address,98.176.95.106,100,167,TRUE,12/2/2021 12:03,R_brRFV3SDzu5bA9X,,,,,33.13659668,-117.0610962,anonymous,EN,5e387dba03aa45000bc6e272,1984,Female,High school,Less than $1999,Republican,"Amazon Prime / Amazon Music,Netflix,Spotify,YouTube Premium / YouTube Music",,Sometimes,Sometimes,Yes,Yes,4,5,5,5,5,4,2,5,User B,5,9,,,,,,,,,,,,,
12/2/2021 12:00,12/2/2021 12:04,IP Address,72.49.157.243,100,224,TRUE,12/2/2021 12:04,R_2f0V5eH1z25Rket,,,,,39.0249939,-84.43920135,anonymous,EN,614fb78a1b669f5333f1b6be,1981,Male,College / university,$2000 to $4999,Independent,"Amazon Prime / Amazon Music,Netflix",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,4,1,3,5,8,4,2,4,User A,8,6
12/2/2021 12:00,12/2/2021 12:04,IP Address,174.242.233.44,100,222,TRUE,12/2/2021 12:04,R_bIt3JBNqFKATpVT,,,,,40.75920105,-111.8874969,anonymous,EN,611fe0d9d69c432f251593ad,1988,Male,High school,$2000 to $4999,Something else,"Amazon Prime / Amazon Music,Apple Music,Disney Plus,Hulu,Netflix",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,3,3,5,5,4,5,2,3,They should be charged the same amount,4,4
12/2/2021 12:00,12/2/2021 12:04,IP Address,162.233.229.2,100,235,TRUE,12/2/2021 12:04,R_e4ju7qLM3wz6r17,,,,,36.91990662,-86.43920135,anonymous,EN,60fef54a4ebbed44b8512ebd,1990,Female,College / university,$2000 to $4999,Republican,"Amazon Prime / Amazon Music,Netflix",,Sometimes,Most of the time,,,,,,,,,,,,,,Yes,No,5,1,5,5,10,5,1,5,User A,10,5
12/2/2021 12:00,12/2/2021 12:05,IP Address,98.117.55.191,100,276,TRUE,12/2/2021 12:05,R_yyxBmTpxCSlcZu9,,,,,39.37330627,-76.72789764,anonymous,EN,615635c1fb30fbe5bca3b0db,1986,Female,Graduate school,Less than $1999,Democrat,Amazon Prime / Amazon Music,,Never,,,,,,,,,,,,,,,Yes,Yes,2,2,4,5,7,5,2,4,They should be charged the same amount,6,6
12/2/2021 11:59,12/2/2021 12:01,IP Address,24.72.208.86,100,161,TRUE,12/2/2021 12:01,R_3HRZeeUIooh9gMj,,,,,41.12210083,-98.00180054,anonymous,EN,5c92590a1f991d00161a6fa3,1979,Male,College / university,$2000 to $4999,Republican,"Disney Plus,Peacock",,Sometimes,Sometimes,Yes,Yes,2,4,5,5,7,5,5,5,They should be charged the same amount,7,7,,,,,,,,,,,,,
